Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02255002


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2255002;1;01/08/2016;1;49,9;112,6;21;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;0,0;0,0;0,0;1,6;49,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/07/2016;1;28,5;28,5;16;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/06/2016;1;15,8;28,8;5;3;1;1;1;;0;0,0;0,0;0,0;11,0;15,8;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2255002;1;01/05/2016;1;68,8;229,7;16;11;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;12,0;41,2;0,2;32,0;0,0;0,0;0,0;0,0;0,0;0,0;68,8;0,0;7,9;1,7;1,0;0,0;0,0;0,0;0,0;0,0;0,0;14,9;0,0;46,2;0,0;3,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/04/2016;1;74,3;102,8;26;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;6,1;0,0;0,0;0,0;0,0;0,0;17,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;74,3;5,4;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2255002;1;01/03/2016;1;82,2;167,9;25;5;3;3;3;;0;0,0;54,0;0,0;0,0;0,0;0,0;0,0;0,0;12,5;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;82,2;0,0;0,0;0,0;0,0;0,0;8,2;1;3;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/02/2016;1;41,8;318,4;2;17;3;3;3;;0;17,9;41,8;5,0;22,9;0,0;1,6;17,9;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,0;21,2;30,6;12,0;8,0;22,0;31,0;25,0;23,0;27,5;;;1;1;3;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;1;0;0;
2255002;1;01/01/2016;1;70,2;255,2;31;18;3;3;3;;0;20,0;5,0;2,1;0,0;25,3;3,4;20,6;3,7;2,4;3,2;5,6;4,1;4,0;6,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;60,0;1,3;0,0;16,4;70,2;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;3;1;1;1;1;
2255002;1;01/12/2015;1;101,0;380,8;13;13;3;3;3;;0;0,0;2,0;14,0;0,0;84,6;25,2;0,0;0,0;0,0;31,0;50,6;0,0;101,0;0,0;14,0;0,0;0,0;0,0;20,1;0,0;23,2;0,0;0,0;0,0;0,0;10,0;0,0;0,0;0,0;2,0;3,1;1;3;3;1;1;1;1;1;1;3;1;1;3;1;3;1;1;1;1;1;1;1;1;1;1;3;1;1;1;3;1;
2255002;1;01/11/2015;1;101,0;303,8;20;9;3;3;3;;0;0,0;7,4;0,0;1,6;30,0;0,0;0,0;0,0;30,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;0,0;0,0;101,0;0,0;0,0;0,0;13,5;0,0;0,0;0,0;0,0;40,0;50,0;;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;1;1;3;3;0;
2255002;1;01/10/2015;1;48,2;211,2;28;6;1;1;1;;0;0,0;0,0;39,0;20,4;0,0;0,0;0,0;0,0;0,0;0,0;35,1;40,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48,2;0,0;0,0;28,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2255002;1;01/09/2015;1;73,8;194,4;30;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,7;0,0;40,5;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,4;2,0;10,0;0,0;73,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2255002;1;01/08/2015;1;16,0;16,0;27;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
