Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:00648001


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
648001;1;01/05/2017;1;22,5;37,7;25;6;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,7;1,2;0,0;0,0;0,0;5,9;4,3;0,0;0,0;0,0;0,0;0,0;0,0;22,5;0,0;0,0;0,0;2,1;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
648001;1;01/04/2017;1;39,7;104,8;12;13;3;3;3;;0;12,3;4,6;0,0;0,0;5,1;0,0;4,2;5,0;0,0;0,0;0,0;39,7;0,0;1,9;2,4;0,0;1,2;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;8,3;7,9;;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;0;
648001;1;01/03/2017;1;115,2;521,1;31;18;3;3;3;;0;48,9;0,0;0,0;0,0;35,6;29,4;4,6;4,0;41,0;19,2;20,3;45,6;0,0;38,4;0,0;0,0;0,0;6,4;58,7;0,0;3,7;0,0;8,0;0,0;9,2;0,0;0,0;15,2;0,0;17,7;115,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;
648001;1;01/02/2017;1;147,1;557,8;12;17;3;3;3;;0;2,7;52,3;22,3;0,0;0,0;22,3;0,0;59,7;0,0;45,7;0,0;147,1;42,0;4,3;6,3;0,0;10,0;8,1;0,0;46,5;0,0;27,3;24,7;0,0;16,7;19,8;0,0;0,0;;;;1;1;3;1;1;3;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
648001;1;01/01/2017;1;96,9;340,9;24;11;1;1;1;;0;0,0;0,0;49,3;0,0;3,6;0,0;0,0;15,6;0,0;0,0;0,0;23,2;0,0;0,0;38,3;0,0;8,8;23,9;0,0;0,0;0,0;0,0;0,0;96,9;0,0;0,0;18,1;0,0;33,4;0,0;29,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
648001;1;01/12/2016;1;45,8;151,2;14;9;1;1;1;;0;0,0;0,0;0,0;0,0;2,1;0,0;32,4;0,0;0,0;0,0;12,5;0,0;0,0;45,8;10,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,2;18,9;0,0;0,0;0,0;15,9;0,0;2,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
648001;1;01/11/2016;1;145,7;277,9;15;6;3;3;3;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,8;38,7;36,5;0,0;0,0;0,0;145,7;5,9;0,0;0,0;0,0;0,0;4,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
648001;1;01/10/2016;1;20,3;37,7;1;3;1;1;1;;0;20,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
648001;1;01/09/2016;1;12,9;29,5;8;4;1;1;1;;0;0,0;0,0;5,2;0,0;0,0;0,0;0,0;12,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;0,0;0,0;0,0;0,0;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
648001;1;01/08/2016;1;6,4;6,4;6;1;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
